Notes: (PlantWoodC, PlantLeafC, Soil and Litter in g C/m^2; Water and Snow in cm; SoilWetness is fraction of WHC;
loc year day time plantWoodC plantLeafC soil microbeC coarseRootC fineRootC litter litterWater soilWater soilWetnessFrac snow npp nee cumNEE gpp rAboveground rSoil rRoot ra rh rtot evapotranspiration fluxestranspiration fPAR
       0 2002  60  6.50 17941.50     0.00 10580.14     5.00 5941.18  5437.47   280.00    0.500     4.08    0.340     0.87    -0.08     0.69    99.71     0.00    0.044    0.642    0.038    0.082    0.604    0.686 0.09080409   0.0000   0.0000
       0 2002  60 17.50 17941.08     0.00 10585.17     5.00 5940.65  5432.59   280.00    0.500     4.08    0.340     0.77    -0.09     0.80   100.51     0.00    0.046    0.758    0.045    0.091    0.713    0.804 0.10254618   0.0000   0.0000
       0 2002  61  6.50 17940.71     0.00 10589.42     5.00 5940.20  5428.47   280.00    0.500     4.08    0.340     0.79    -0.09     0.69   101.20     0.00    0.050    0.636    0.038    0.088    0.598    0.686 0.23368182   0.0000   0.0000
       0 2002  61 17.50 17940.29     0.00 10594.45     5.00 5939.66  5423.60   280.00    0.500     4.08    0.340     0.46    -0.10     0.80   102.00     0.00    0.053    0.744    0.044    0.097    0.700    0.797 0.35940321   0.0000   0.0000
       0 2002  62  6.50 17939.91     0.00 10598.71     5.00 5939.22  5419.49   280.00    0.500     4.08    0.340     0.00    -0.10     0.68   102.68     0.00    0.062    0.623    0.037    0.099    0.586    0.685 0.45816470   0.0000   0.0000
       0 2002  62 17.50 17939.44     0.00 10603.74     5.00 5938.68  5414.62   280.00    0.500     4.06    0.339     0.00    -0.14     0.83   103.51     0.00    0.096    0.732    0.043    0.139    0.689    0.828 0.02085821   0.0000   0.0000
       0 2002  63  6.50 17938.99     0.00 10608.00     5.00 5938.23  5410.52   280.00    0.500     4.05    0.338     0.00    -0.17     0.75   104.26     0.00    0.132    0.616    0.036    0.168    0.580    0.748 0.01584356   0.0000   0.0000
       0 2002  63 17.50 17938.47     0.00 10613.03     5.00 5937.70  5405.66   280.00    0.500     4.03    0.337     0.00    -0.20     0.89   105.14     0.00    0.155    0.731    0.043    0.198    0.688    0.886 0.01812421   0.0000   0.0000
       0 2002  64  6.50 17937.99     0.00 10617.27     5.00 5937.25  5401.56   280.00    0.500     4.01    0.335     0.00    -0.20     0.78   105.93     0.00    0.161    0.622    0.037    0.198    0.586    0.783 0.01617536   0.0000   0.0000
       0 2002  64 17.50 17937.43     0.00 10622.28     5.00 5936.72  5396.71   280.00    0.500     3.99    0.334     0.00    -0.23     0.93   106.85     0.00    0.183    0.743    0.044    0.226    0.699    0.926 0.01957146   0.0000   0.0000
       0 2002  65  6.50 17936.93     0.00 10626.50     5.00 5936.27  5392.62   280.00    0.500     3.98    0.332     0.00    -0.23     0.83   107.68     0.00    0.192    0.634    0.037    0.230    0.597    0.827 0.01553302   0.0000   0.0000
       0 2002  65 17.50 17936.31     0.00 10631.49     5.00 5935.74  5387.78   280.00    0.500     3.96    0.331     0.00    -0.28     1.00   108.68     0.00    0.240    0.758    0.045    0.284    0.713    0.998 0.01750761   0.0000   0.0000
       0 2002  66  6.50 17935.82     0.00 10635.69     5.00 5935.29  5383.69   280.00    0.500     3.95    0.330     0.00    -0.21     0.82   109.50     0.00    0.175    0.649    0.038    0.214    0.611    0.824 0.00990353   0.0000   0.0000
       0 2002  66 17.50 17935.28     0.00 10640.65     5.00 5934.76  5378.86   280.00    0.500     3.94    0.329     0.08    -0.22     0.95   110.45     0.00    0.176    0.779    0.046    0.222    0.733    0.955 0.00887263   0.0000   0.0000
       0 2002  67  6.50 17934.84     0.00 10644.83     5.00 5934.30  5374.78   280.00    0.500     3.94    0.329     0.12    -0.16     0.79   111.24     0.00    0.121    0.666    0.039    0.160    0.627    0.787 0.07988293   0.0000   0.0000
       0 2002  67 17.50 17934.40     0.00 10649.80     5.00 5933.77  5369.96   280.00    0.500     3.94    0.329     0.00    -0.12     0.83   112.07     0.00    0.072    0.760    0.045    0.117    0.716    0.832 0.12331707   0.0000   0.0000
       0 2002  68  6.50 17933.94     0.00 10654.20     5.00 5933.30  5365.70   280.00    0.500     3.92    0.328     0.00    -0.17     0.80   112.87     0.00    0.129    0.667    0.039    0.168    0.628    0.797 0.01872861   0.0000   0.0000
       0 2002  68 18.00 17933.39     0.00 10658.97     5.00 5932.79  5361.07   280.00    0.500     3.91    0.326     0.00    -0.23     0.91   113.78     0.00    0.187    0.725    0.042    0.229    0.682    0.911 0.01756528   0.0000   0.0000
       0 2002  69  6.50 17932.83     0.00 10663.35     5.00 5932.32  5356.81   280.00    0.500     3.89    0.325     0.00    -0.27     0.90   114.68     0.00    0.232    0.668    0.039    0.272    0.629    0.900 0.01584832   0.0000   0.0000
       0 2002  69 18.00 17932.29     0.00 10668.09     5.00 5931.81  5352.19   280.00    0.500     3.88    0.324     0.07    -0.23     0.94   115.63     0.00    0.182    0.762    0.045    0.227    0.717    0.944 0.01180786   0.0000   0.0000
       0 2002  70  6.50 17931.78     0.00 10672.40     5.00 5931.33  5347.95   280.00    0.500     3.88    0.323     0.00    -0.22     0.91   116.54     0.00    0.176    0.734    0.043    0.219    0.690    0.910 0.07080000   0.0000   0.0000
       0 2002  70 18.00 17931.27     0.00 10676.90     5.00 5930.84  5343.52   280.00    0.500     3.86    0.323     0.00    -0.21     0.94   117.47     0.00    0.170    0.766    0.045    0.215    0.721    0.936 0.01371629   0.0000   0.0000
       0 2002  71  6.00 17930.68     0.00 10681.41     5.00 5930.34  5339.09   280.00    0.500     3.85    0.321     0.00    -0.29     1.00   118.47     0.00    0.243    0.753    0.044    0.287    0.709    0.996 0.01440026   0.0000   0.0000
       0 2002  71 18.00 17930.10     0.00 10685.92     5.00 5929.85  5334.67   280.00    0.500     3.84    0.320     0.00    -0.29     0.99   119.46     0.00    0.242    0.752    0.044    0.286    0.708    0.994 0.01151133   0.0000   0.0000
       0 2002  72  6.00 17929.50     0.00 10690.41     5.00 5929.36  5330.25   280.00    0.500     3.83    0.320     0.00    -0.29     1.01   120.47     0.00    0.250    0.761    0.045    0.295    0.716    1.011 0.00782596   0.0000   0.0000
       0 2002  72 18.00 17929.02     0.00 10694.89     5.00 5928.86  5325.84   280.00    0.500     3.82    0.319     1.17    -0.19     0.91   121.39     0.00    0.141    0.772    0.045    0.186    0.727    0.913 0.00622518   0.0000   0.0000
       0 2002  73  6.00 17928.56     0.00 10699.36     5.00 5928.37  5321.43   280.00    0.500     3.82    0.319     1.15    -0.16     0.89   122.28     0.00    0.112    0.782    0.046    0.158    0.736    0.894 0.17624786   0.0000   0.0000
       0 2002  73 18.00 17928.14     0.00 10703.82     5.00 5927.87  5317.02   280.00    0.500     3.82    0.319     1.13    -0.12     0.86   123.14     0.00    0.078    0.786    0.046    0.124    0.740    0.864 0.06697696   0.0000   0.0000
       0 2002  74  6.00 17927.70     0.00 10708.28     5.00 5927.38  5312.62   280.00    0.500     3.82    0.319     1.08    -0.14     0.88   124.02     0.00    0.093    0.786    0.046    0.139    0.740    0.879 0.05447205   0.0000   0.0000
       0 2002  74 18.00 17927.28     0.00 10712.73     5.00 5926.88  5308.22   280.00    0.500     3.82    0.319     1.00    -0.13     0.86   124.89     0.00    0.082    0.783    0.046    0.128    0.737    0.865 0.07629650   0.0000   0.0000
       0 2002  75  6.00 17926.82     0.00 10717.19     5.00 5926.39  5303.82   280.00    0.500     3.82    0.319     0.92    -0.17     0.90   125.78     0.00    0.120    0.778    0.046    0.165    0.732    0.897 0.12758251   0.0000   0.0000
       0 2002  75 18.00 17926.37     0.00 10721.65     5.00 5925.89  5299.43   280.00    0.500     3.82    0.319     0.75    -0.14     0.87   126.65     0.00    0.097    0.772    0.045    0.142    0.727    0.869 0.17305688   0.0000   0.0000
       0 2002  76  6.00 17925.91     0.00 10726.11     5.00 5925.40  5295.04   280.00    0.500     3.82    0.319     0.58    -0.16     0.88   127.54     0.00    0.117    0.767    0.045    0.162    0.722    0.885 0.16988513   0.0000   0.0000
       0 2002  76 18.00 17925.47     0.00 10730.57     5.00 5924.90  5290.66   280.00    0.500     3.82    0.319     0.46    -0.15     0.86   128.40     0.00    0.101    0.763    0.045    0.146    0.718    0.864 0.12314083   0.0000   0.0000
       0 2002  77  6.00 17925.00     0.00 10735.03     5.00 5924.41  5286.28   280.00    0.500     3.82    0.319     0.69    -0.17     0.88   129.28     0.00    0.122    0.759    0.044    0.166    0.714    0.880 0.07257801   0.0000   0.0000
       0 2002  77 18.00 17924.55     0.00 10739.49     5.00 5923.92  5281.90   280.00    0.500     3.82    0.319     0.70    -0.15     0.86   130.15     0.00    0.110    0.754    0.044    0.154    0.710    0.864 0.06408952   0.0000   0.0000
       0 2002  78  6.00 17924.07     0.00 10743.93     5.00 5923.43  5277.53   280.00    0.500     3.82    0.319     0.37    -0.18     0.90   131.05     0.00    0.139    0.762    0.045    0.184    0.718    0.901 0.33071082   0.0000   0.0000
       0 2002  78 18.00 17923.58     0.00 10748.37     5.00 5922.93  5273.16   280.00    0.500     3.82    0.319     0.08    -0.19     0.91   131.96     0.00    0.143    0.771    0.045    0.188    0.726    0.914 0.28768030   0.0000   0.0000
       0 2002  79  6.00 17923.04     0.00 10752.80     5.00 5922.44  5268.79   280.00    0.500     3.82    0.319     0.00    -0.24     0.97   132.93     0.00    0.200    0.771    0.045    0.245    0.726    0.971 0.08228263   0.0000   0.0000
       0 2002  79 18.00 17922.50     0.00 10757.21     5.00 5921.94  5264.43   280.00    0.500     3.81    0.318     0.00    -0.24     0.98   133.92     0.00    0.192    0.793    0.046    0.238    0.747    0.985 0.01343395   0.0000   0.0000
       0 2002  80  6.00 17921.91     0.00 10761.60     5.00 5921.45  5260.07   280.00    0.500     3.80    0.317     0.00    -0.29     1.06   134.98     0.00    0.242    0.817    0.048    0.290    0.769    1.059 0.01480463   0.0000   0.0000
       0 2002  80 18.00 17921.34     0.00 10765.97     5.00 5920.95  5255.71   280.00    0.500     3.78    0.316     0.00    -0.28     1.05   136.02     0.00    0.229    0.818    0.048    0.277    0.770    1.047 0.01422027   0.0000   0.0000
       0 2002  81  6.00 17920.69     0.00 10770.35     5.00 5920.45  5251.36   280.00    0.500     3.77    0.314     0.00    -0.36     1.13   137.15     0.00    0.310    0.817    0.048    0.357    0.769    1.127 0.01596559   0.0000   0.0000
       0 2002  81 18.00 17920.06     0.00 10774.72     5.00 5919.96  5247.01   280.00    0.500     3.75    0.313     0.00    -0.33     1.10   138.25     0.00    0.281    0.819    0.048    0.329    0.771    1.100 0.01626639   0.0000   0.0000
       0 2002  82  6.00 17919.43     0.00 10779.09     5.00 5919.46  5242.66   280.00    0.500     3.73    0.312     0.00    -0.34     1.11   139.36     0.00    0.295    0.818    0.048    0.343    0.770    1.113 0.01628243   0.0000   0.0000
       0 2002  82 18.00 17918.89     0.00 10783.45     5.00 5918.97  5238.32   280.00    0.500     3.72    0.310     0.00    -0.24     1.01   140.37     0.00    0.191    0.819    0.048    0.239    0.771    1.010 0.01526942   0.0000   0.0000
       0 2002  83  6.00 17918.39     0.00 10787.81     5.00 5918.47  5233.98   280.00    0.500     3.71    0.309     0.25    -0.21     0.98   141.35     0.00    0.158    0.818    0.048    0.206    0.771    0.977 0.01076000   0.0000   0.0000
       0 2002  83 18.00 17917.92     0.00 10792.16     5.00 5917.97  5229.65   280.00    0.500     3.71    0.309     0.40    -0.17     0.94   142.29     0.00    0.122    0.820    0.048    0.170    0.772    0.942 0.03309840   0.0000   0.0000
       0 2002  84  6.00 17917.42     0.00 10796.51     5.00 5917.48  5225.32   280.00    0.500     3.71    0.309     0.47    -0.20     0.98   143.27     0.00    0.157    0.819    0.048    0.205    0.771    0.976 0.03127041   0.0000   0.0000
       0 2002  84 18.00 17916.93     0.00 10800.86     5.00 5916.98  5220.99   280.00    0.500     3.71    0.309     0.33    -0.19     0.97   144.23     0.00    0.145    0.821    0.048    0.193    0.773    0.966 0.14047750   0.0000   0.0000
       0 2002  85  6.00 17916.41     0.00 10805.20     5.00 5916.49  5216.67   280.00    0.500     3.71    0.309     0.19    -0.23     1.00   145.24     0.00    0.184    0.820    0.048    0.232    0.772    1.004 0.13662348   0.0000   0.0000
       0 2002  85 18.00 17915.88     0.00 10809.54     5.00 5915.99  5212.34   280.00    0.500     3.71    0.309     0.18    -0.23     1.01   146.24     0.00    0.184    0.821    0.048    0.232    0.773    1.005 0.13437331   0.0000   0.0000
       0 2002  86  6.00 17915.32     0.00 10813.88     5.00 5915.50  5208.03   280.00    0.500     3.71    0.309     0.06    -0.26     1.03   147.27     0.00    0.215    0.815    0.047    0.262    0.768    1.030 0.14683807   0.0000   0.0000
       0 2002  86 18.00 17914.77     0.00 10818.23     5.00 5915.00  5203.72   280.00    0.500     3.71    0.309     0.00    -0.25     1.01   148.28     0.00    0.202    0.809    0.047    0.249    0.762    1.011 0.06311883   0.0000   0.0000
       0 2002  87  6.00 17914.18     0.00 10822.56     5.00 5914.51  5199.41   280.00    0.500     3.75    0.311     0.00    -0.30     1.06   149.35     0.00    0.251    0.813    0.047    0.298    0.765    1.063 0.02198319   0.0000   0.0000
       0 2002  87 18.00 17913.62     0.00 10826.89     5.00 5914.01  5195.10   280.00    0.500     3.74    0.312     0.00    -0.26     1.03   150.38     0.00    0.213    0.817    0.047    0.260    0.769    1.030 0.01403316   0.0000   0.0000
       0 2002  88  6.00 17913.03     0.00 10831.21     5.00 5913.51  5190.80   280.00    0.500     3.73    0.311     0.00    -0.30     1.07   151.45     0.00    0.248    0.820    0.048    0.295    0.773    1.068 0.01466946   0.0000   0.0000
       0 2002  88 18.00 17912.48     0.00 10835.53     5.00 5913.02  5186.50   280.00    0.500     3.71    0.310     0.00    -0.25     1.03   152.47     0.00    0.204    0.823    0.048    0.252    0.776    1.027 0.01145980   0.0000   0.0000
       0 2002  89  6.00 17911.92     0.00 10839.83     5.00 5912.52  5182.20   280.00    0.500     3.70    0.309     0.00    -0.27     1.05   153.52     0.00    0.224    0.827    0.048    0.272    0.779    1.051 0.01226250   0.0000   0.0000
       0 2002  89 18.00 17911.37     0.00 10844.14     5.00 5912.03  5177.91   280.00    0.500     3.69    0.308     0.00    -0.25     1.03   154.55     0.00    0.202    0.829    0.048    0.250    0.781    1.031 0.01010356   0.0000   0.0000
       0 2002  90  6.00 17910.71     0.00 10848.61     5.00 5911.51  5173.44   280.00    0.500     3.68    0.307     0.00    -0.36     1.17   155.73     0.00    0.305    0.868    0.050    0.355    0.818    1.173 0.01341344   0.0000   0.0000
       0 2002  90 18.50 17910.11     0.00 10852.70     5.00 5911.03  5169.34   280.00    0.500     3.67    0.306     0.00    -0.32     1.09   156.82     0.00    0.268    0.819    0.048    0.316    0.772    1.087 0.01333087   0.0000   0.0000
       0 2002  91  6.00 17909.40     0.00 10857.14     5.00 5910.52  5164.88   280.00    0.500     3.65    0.305     0.00    -0.40     1.25   158.07     0.00    0.350    0.903    0.052    0.402    0.851    1.253 0.01775327   0.0000   0.0000
       0 2002  91 18.50 17908.85     0.00 10861.18     5.00 5910.04  5160.78   280.00    0.500     3.63    0.303     0.00    -0.28     1.09   159.15     0.00    0.229    0.857    0.050    0.278    0.807    1.085 0.01284160   0.0000   0.0000
       0 2002  92  6.00 17908.34     0.00 10865.58     5.00 5909.52  5156.32   280.00    0.500     3.62    0.302     0.00    -0.20     1.08   160.23     0.00    0.145    0.935    0.054    0.199    0.881    1.080 0.01388777   0.0000   0.0000
       0 2002  92 18.50 17907.89     0.00 10869.62     5.00 5909.04  5152.23   280.00    0.500     3.61    0.301     0.00    -0.17     0.98   161.21     0.00    0.124    0.857    0.050    0.173    0.808    0.981 0.01362607   0.0000   0.0000
       0 2002  93  6.00 17907.24     0.00 10874.02     5.00 5908.52  5147.79   280.00    0.500     3.59    0.300     0.00    -0.34     1.21   162.43     0.00    0.288    0.926    0.054    0.342    0.873    1.215 0.01525348   0.0000   0.0000
       0 2002  93 18.50 17906.73     0.00 10877.88     5.00 5908.06  5143.88   280.00    0.500     3.58    0.299     0.00    -0.25     1.02   163.45     0.00    0.200    0.817    0.047    0.247    0.770    1.017 0.01200722   0.0000   0.0000
